estacao data hora_gmt hora_local temp_bulbo_seco temp_bulbo_umido umidade_relativa pressao_atm lua_azimute lua_altitude lua_distancia sol_azimute sol_altitude sol_distancia latiude_estacao longitude_estacao altitude_estacao
82024 1978-09-09 12:00:00 1200 24.203125 24.0 98 1003.0 112.12179438279796 -48.095205334804355 380127.74931680463 85.45398157288578 30.103956773724928 150659848.94432664 2.82 -60.66 83.0
82024 1978-09-09 18:00:00 1800 32.0 31.0 93 1003.0 112.87685674045747 33.97172177412295 370911.1021684844 275.6177911306105 59.97395932436916 150647634.7288228 2.82 -60.66 83.0
82024 1978-09-10 00:00:00 0 27.796875 24.796875 78 998.5 237.26378202968067 51.19167199783762 368581.3438041372 277.5503984356633 -29.56212016339968 150646391.72871932 2.82 -60.66 83.0
82024 1978-09-10 12:00:00 1200 26.40625 24.59375 86 1004.0 121.86330784421295 -59.7407139347086 377286.01400826004 85.89171371732948 30.188510094009057 150620153.54935035 2.82 -60.66 83.0
82024 1978-09-10 18:00:00 1800 32.1875 31.40625 94 1001.0 110.62545141712876 21.107300623690982 368661.90132416063 274.8538896783369 59.90817586684585 150607872.22477418 2.82 -60.66 83.0
82024 1978-09-11 00:00:00 0 28.296875 28.09375 99 1000.5 222.20862445768628 61.33855323867145 364500.5323498846 277.12766228204765 -29.68857438497258 150606562.756031 2.82 -60.66 83.0
82024 1978-09-11 12:00:00 1200 27.296875 24.796875 82 1003.0 141.38208872917718 -70.21863186563917 374534.05334796116 86.33179298627405 30.272343021149382 150580166.00010753 2.82 -60.66 83.0
82024 1978-09-11 18:00:00 1800 31.90625 28.0 75 1000.5 108.55743022162365 7.981091913263276 366971.22554234095 274.09036695108847 59.83731416384549 150567833.50747278 2.82 -60.66 83.0
82024 1978-09-12 00:00:00 0 27.796875 27.0 94 1000.5 195.3732375592778 68.68056153301981 361187.8345132845 276.70242472166206 -29.814520247715198 150566473.035067 2.82 -60.66 83.0
82024 1978-09-12 12:00:00 1200 27.0 25.203125 87 1003.5 184.80439956413028 -75.71024299522567 372093.8860991936 86.77411569367555 30.355345315050986 150539949.56474763 2.82 -60.66 83.0
82024 1978-09-12 18:00:00 1800 27.203125 25.796875 89 1000.0 106.44162682174341 -5.363740290195249 366037.82067243016 273.32765338014775 59.76144500432389 150527581.88067305 2.82 -60.66 83.0
82024 1978-09-13 00:00:00 0 27.59375 25.203125 83 999.5 156.89831882899762 69.37262953496061 358962.4945594161 276.27476795702415 -29.939834100236734 150526185.67650768 2.82 -60.66 83.0
82024 1978-09-13 12:00:00 1200 26.40625 24.40625 85 1003.0 230.31870156781383 -70.69483136964024 370228.7403195065 87.21857754870113 30.437402066276064 150499566.26699892 2.82 -60.66 83.0
82024 1978-09-13 18:00:00 1800 32.40625 27.203125 67 999.5 104.05690754705225 -18.853469713904378 366061.9526464516 272.56616419067376 59.68065197446713 150487178.40853614 2.82 -60.66 83.0
82024 1978-09-14 00:00:00 0 26.40625 23.90625 81 999.5 126.98008181638501 62.61634839852514 358124.84007976163 275.8447738033045 -30.0643875018909 150485760.51889426 2.82 -60.66 83.0
82024 1978-09-14 12:00:00 1200 26.5 24.59375 86 1003.0 251.20175058140967 -59.860399374593406 369201.52196877083 87.6650743337959 30.518393745420244 150459072.7137023 2.82 -60.66 83.0
82024 1978-09-14 18:00:00 1800 32.5 27.59375 69 1000.0 101.08981364945399 -32.3740683478934 367201.37278767687 271.80629696158303 59.59503104634786 150446677.64658147 2.82 -60.66 83.0
82024 1978-09-15 00:00:00 0 29.203125 24.59375 69 1000.0 110.13995048852104 52.12921916092782 358895.3803606389 275.41252328632277 -30.188047566288134 150445249.8067859 2.82 -60.66 83.0
82024 1978-09-15 12:00:00 1200 26.703125 24.0 78 1003.5 261.37010181064375 -47.430536426285684 369222.79085346265 88.11350206321094 30.598196900343847 150418515.8204037 2.82 -60.66 83.0
82024 1978-09-15 18:00:00 1800 32.8125 26.59375 62 999.5 96.94055087418279 -45.75931013694621 369526.0019917677 271.0484298095099 59.50468934558989 150406123.4761095 2.82 -60.66 83.0
82024 1978-09-16 00:00:00 0 28.796875 24.796875 72 998.5 100.02459501174323 40.27375647675943 361357.3417812032 274.9780967065782 -30.310678078733595 150404694.19395927 2.82 -60.66 83.0
82024 1978-09-16 12:00:00 1200 28.296875 26.40625 86 1003.5 267.579437249527 -34.57792576904907 370400.9358252779 88.56375648875283 30.67668566551119 150377929.33239445 2.82 -60.66 83.0
82024 1978-09-16 18:00:00 1800 33.0 26.59375 59 999.5 90.13178716768643 -58.746291173492565 372984.822928861 270.2929215241247 59.40974315261573 150365545.9708421 2.82 -60.66 83.0
82024 1978-09-17 00:00:00 0 27.09375 23.59375 75 998.5 93.04486269235424 27.98319410411151 365421.4672621714 274.5415749768385 -30.43214124169387 150364120.00741896 2.82 -60.66 83.0
82024 1978-09-17 12:00:00 1200 26.59375 23.796875 79 1003.0 272.0585430434577 -21.72443441112983 372709.127708353 89.01573192661589 30.753733499469014 150337332.0121023 2.82 -60.66 83.0
82024 1978-09-17 18:00:00 1800 33.59375 26.40625 57 1000.0 75.81505757889875 -70.72623309674464 377395.74175149796 269.54011323712155 59.31031600355074 150324960.09415853 2.82 -60.66 83.0
82024 1978-09-18 00:00:00 0 28.5 24.296875 71 998.5 87.61419823359756 15.680270658870759 370825.66688559204 274.1030413682353 -30.552299063338218 150323538.47304308 2.82 -60.66 83.0
82024 1978-09-18 12:00:00 1200 26.09375 23.796875 83 1003.0 275.70385671302574 -9.083603861705726 375979.49093891506 89.46931951176781 30.82921504540597 150296727.93462095 2.82 -60.66 83.0
82024 1978-09-18 18:00:00 1800 28.796875 25.59375 78 1001.5 34.97057443445266 -78.98646987808112 382461.64426689263 268.79033082624557 59.20653658543869 150284366.51495245 2.82 -60.66 83.0
82024 1978-09-19 00:00:00 0 27.90625 25.40625 82 1000.5 82.95412953922772 3.590909218630705 377169.3267651888 273.6625831392608 -30.6710152685613 150282947.02752823 2.82 -60.66 83.0
82024 1978-09-19 12:00:00 1200 25.796875 23.796875 85 1003.5 278.9657298155516 3.2245373341407206 379925.9218500519 89.92440589360427 30.903007970868202 150256108.68200743 2.82 -60.66 83.0
82024 1978-09-19 18:00:00 1800 28.90625 25.09375 74 999.5 335.6479737312701 -75.92212887962158 387807.27923516784 268.0438868430349 59.098537009600776 150243754.17331097 2.82 -60.66 83.0
82024 1978-09-20 00:00:00 0 27.703125 25.796875 86 998.0 78.60611397900776 -8.159129640543567 383970.127949236 273.2202931842384 -30.788156699714985 150242332.20053262 2.82 -60.66 83.0
82024 1978-09-20 12:00:00 1200 27.203125 24.203125 78 1001.5 282.13556251519805 15.140273399301782 384187.7280068074 90.38087253371422 30.97499415464929 150215456.68030652 2.82 -60.66 83.0
82024 1978-09-20 18:00:00 1800 32.90625 27.796875 68 1000.0 312.41750930555787 -66.1015109997741 393026.30494849704 267.30108159736136 58.98645180209865 150203103.75399342 2.82 -60.66 83.0
82024 1978-09-21 00:00:00 0 29.5 25.59375 74 998.0 74.22329293844616 -19.50495579064487 390726.5124823759 272.77627016313374 -30.903594121203533 150201673.16485384 2.82 -60.66 83.0
82024 1978-09-21 12:00:00 1200 27.5 24.09375 78 1003.0 285.47280471260996 26.64616468407876 388381.4573777292 90.83859562037135 31.045060231668714 150174748.73674548 2.82 -60.66 83.0
82024 1978-09-21 18:00:00 1800 33.5 27.796875 65 1000.0 302.9072699452651 -55.20085649220659 397727.60895623895 266.5622032168858 58.87041746082474 150162391.14358202 2.82 -60.66 83.0
82024 1978-09-22 00:00:00 0 28.5 24.796875 74 998.5 69.44893120838779 -30.415599956320065 396972.04144808574 272.3306185813546 -31.017202534610107 150160945.07218757 2.82 -60.66 83.0
82024 1978-09-22 12:00:00 1200 27.703125 24.90625 78 1004.5 289.3035550043102 37.74858395145411 392149.2107925935 91.29744656922139 31.11309768309575 150133959.03559723 2.82 -60.66 83.0
82024 1978-09-22 18:00:00 1800 31.09375 25.90625 66 1001.5 297.5600236095702 -44.24136973561282 401573.4289818086 265.82752699814864 58.750572367475975 150121590.22170302 2.82 -60.66 83.0
82024 1978-09-23 00:00:00 0 26.796875 24.09375 80 999.5 63.79122310902987 -40.863636029289275 402314.6968569325 271.88344830138794 -31.128861171831094 150120121.62559047 2.82 -60.66 83.0
82024 1978-09-23 12:00:00 1200 27.40625 24.796875 81 1004.0 294.17562446229056 48.45105323177919 395196.17040998914 91.75729250028208 31.179002681697387 150093061.25533044 2.82 -60.66 83.0
82024 1978-09-23 18:00:00 1800 30.796875 25.90625 68 1000.0 293.8587673793708 -33.403722500084434 404306.12983776024 265.09731486253196 58.62705685218482 150080674.75227726 2.82 -60.66 83.0
82024 1978-09-24 00:00:00 0 29.59375 25.59375 73 999.0 56.4046787575977 -50.775560669743875 406460.26399377413 271.43487398431 -31.2384533614102 150079176.7519658 2.82 -60.66 83.0
82024 1978-09-24 12:00:00 1200 27.796875 25.203125 81 1002.5 301.24417143222223 58.6996459406951 397314.8471132562 92.21799666593797 31.242675837522317 150052029.8378214 2.82 -60.66 83.0
82024 1978-09-24 18:00:00 1800 28.5 25.796875 79 1001.0 290.90623382932785 -22.69409240818923 405763.72168613557 264.37181493269543 58.50001332641632 150039619.47266087 2.82 -60.66 83.0
82024 1978-09-25 00:00:00 0 24.796875 23.796875 92 1000.0 45.603557618965766 -59.920644620368655 409222.3065940545 270.9850146909009 -31.345866291174055 150038085.52742663 2.82 -60.66 83.0
82024 1978-09-25 12:00:00 1200 25.59375 24.40625 91 1003.0 313.49790273650336 68.21478300758803 398396.7223477455 92.67941884065328 31.304021949006472 150010840.63714916 2.82 -60.66 83.0
82024 1978-09-25 18:00:00 1800 27.203125 25.296875 86 1000.0 288.2894974555373 -12.06778515078532 405885.7420673375 263.65126122924704 58.369586349618785 149998400.62950957 2.82 -60.66 83.0
82024 1978-09-26 00:00:00 0 26.40625 24.59375 86 998.5 27.88182717680942 -67.60750424616334 410522.1259834862 270.5339937123193 -31.45099084124732 149996824.6167265 2.82 -60.66 83.0
82024 1978-09-26 12:00:00 1200 25.703125 24.5 91 1003.0 339.61937143088863 75.77720343032176 398433.2141816121 93.14141554720533 31.362949903853213 149969471.21302965 2.82 -60.66 83.0
82024 1978-09-26 18:00:00 1800 32.3125 26.296875 62 1000.0 285.76695708062306 -1.4657380207661113 404711.31499032275 262.9358736488939 58.23592252017931 149956996.2212383 2.82 -60.66 83.0
82024 1978-09-27 00:00:00 0 28.59375 26.40625 84 999.5 358.5408175893856 -72.00655796076353 410381.55115264887 270.0819382695884 -31.55372161957488 149955372.47856382 2.82 -60.66 83.0
82024 1978-09-27 12:00:00 1200 27.59375 24.796875 80 1003.5 27.498117982202558 77.30497637204641 397507.86952663615 93.60384021650218 31.419372669471205 149927901.00091547 2.82 -60.66 83.0
82024 1978-09-27 18:00:00 1800 32.8125 27.796875 68 1001.0 283.1520734022136 9.169296377556323 402370.69657990267 262.22585820393823 58.09917034385686 149915386.16904393 2.82 -60.66 83.0
82024 1978-09-28 00:00:00 0 29.59375 26.0 77 999.0 324.00603620563487 -70.67158296447242 408910.4229081774 269.6289794833697 -31.653956952553543 149913709.54929125 2.82 -60.66 83.0
82024 1978-09-28 12:00:00 1200 27.203125 24.796875 82 1003.0 62.274812180814926 71.13035964069961 395781.16652151686 94.06654341126837 31.473207416623236 149886111.55457312 2.82 -60.66 83.0
82024 1978-09-28 18:00:00 1800 33.59375 25.90625 55 1000.5 280.2484507406937 19.88185287670956 399070.9795360972 261.5214073500273 57.9594798828739 149873552.60468677 2.82 -60.66 83.0
82024 1978-09-29 00:00:00 0 29.59375 24.796875 68 999.5 299.7508225640192 -64.33864560328057 406289.80734977644 269.17525231156225 -31.751599176598184 149871818.58559236 2.82 -60.66 83.0
82024 1978-09-29 12:00:00 1200 26.703125 24.59375 84 1004.0 77.99847778390303 61.76368782100643 393468.9496079029 94.52937290163212 31.524375759170738 149844087.02444038 2.82 -60.66 83.0
82024 1978-09-29 18:00:00 1800 32.0 26.40625 64 1000.5 276.7823501897322 30.6921924322891 395076.279373642 260.8227002248137 57.81700238732517 149831480.4277768 2.82 -60.66 83.0
82024 1978-09-30 00:00:00 0 27.40625 25.40625 85 999.5 285.54058181902644 -55.49244819373954 402751.60051820386 268.7208952093194 -31.846554855660774 149829685.30647334 2.82 -60.66 83.0
82024 1978-09-30 12:00:00 1200 27.296875 25.0 83 1004.5 86.27960632505513 51.28009098402875 390815.7041721847 94.99217389501196 31.572803942206626 149801814.9808303 2.82 -60.66 83.0
82024 1978-09-30 18:00:00 1800 32.40625 25.40625 57 1001.5 272.2798108652879 41.57731979875707 390682.9300010896 260.129903184399 57.671889959996605 149789158.2224625 2.82 -60.66 83.0
82024 1978-10-01 00:00:00 0 29.5 25.203125 71 999.5 276.6045395604783 -45.43815628695393 398555.3832361236 268.2660503220215 -31.938734971473156 149787299.4030788 2.82 -60.66 83.0
82024 1978-10-01 12:00:00 1200 26.203125 24.296875 86 1004.5 91.53778941257471 40.21351447675791 388064.7476493203 95.4547892611239 31.618422932170326 149759287.6020392 2.82 -60.66 83.0
82024 1978-10-01 18:00:00 1800 31.796875 26.40625 61 1000.0 265.75999290058945 52.42595699818393 386191.1043564805 259.44317011752184 57.524295353474066 149746579.52721807 2.82 -60.66 83.0
82024 1978-10-02 00:00:00 0 29.203125 27.5 88 1000.0 270.3182331388712 -34.68126083208524 393964.1130065021 267.8108631346161 -32.02805494998757 149744655.8828651 2.82 -60.66 83.0
82024 1978-10-02 12:00:00 1200 27.40625 24.296875 77 1003.0 95.36365676145196 28.73754760221391 385428.7715368078 95.9170595647276 31.66116834306874 149716503.13899323 2.82 -60.66 83.0
82024 1978-10-02 18:00:00 1800 33.59375 26.40625 57 1000.5 254.80686277243677 62.894085484164705 381875.70808406867 258.76264299868495 57.37437196003146 149703744.34256437 2.82 -60.66 83.0
82024 1978-10-03 00:00:00 0 29.296875 24.0 64 998.0 265.4311510872226 -23.44059865288455 389221.2553326504 267.3554824166072 -32.114434508159526 149701756.60719827 2.82 -60.66 83.0
82024 1978-10-03 12:00:00 1200 26.796875 25.0 87 1002.0 98.4472347659552 16.933774171311587 383065.3815509472 96.37882317444449 31.7009803258551 149673467.4686614 2.82 -60.66 83.0
82024 1978-10-03 18:00:00 1800 33.40625 26.203125 56 1000.0 232.6731208956646 71.8143401852197 377960.90864393226 258.0884523773604 57.22227376058232 149660660.66860068 2.82 -60.66 83.0
82024 1978-10-04 00:00:00 0 26.5 23.5 78 998.5 261.2910883247481 -11.835913369466246 384532.89448829775 266.9000602876872 -32.197797614898114 149658611.79632866 2.82 -60.66 83.0
82024 1978-10-04 12:00:00 1200 27.40625 24.796875 81 1003.0 101.15169665206476 4.857377598950849 381062.7781208762 96.83991622656758 31.737803050811678 149630195.4826782 2.82 -60.66 83.0
82024 1978-10-04 18:00:00 1800 33.1875 27.203125 63 999.5 189.39691456771615 75.29379627686468 374603.3003745531 257.4207179172963 57.06815597350499 149617345.80962 2.82 -60.66 83.0
82024 1978-10-05 00:00:00 0 28.09375 25.40625 81 999.5 257.4980008204011 0.04922368278453643 380058.31617088785 266.4447522587245 -32.27807151475217 149615241.23328078 2.82 -60.66 83.0
82024 1978-10-05 12:00:00 1200 26.40625 25.40625 92 1004.0 103.71696977841744 -7.444132449206109 379439.1737212926 97.30017242949704 31.771583961046982 149586712.04235303 2.82 -60.66 83.0
82024 1978-10-05 18:00:00 1800 32.3125 26.59375 64 1001.0 150.26251364482673 69.85059292867008 371887.92803070316 256.75954875578856 56.91217559827246 149573827.182542 2.82 -60.66 83.0
82024 1978-10-06 00:00:00 0 25.59375 24.796875 94 1002.0 253.74105142943336 12.143828014479123 375911.641577932 265.98971720166384 -32.355186215833655 149571674.9128552 2.82 -60.66 83.0
82024 1978-10-06 12:00:00 1200 25.203125 23.59375 88 1004.5 106.35820336518198 -19.925692951421507 378156.9378629606 97.75942297689795 31.80227301533531 149543052.27630475 2.82 -60.66 83.0
82024 1978-10-06 18:00:00 1800 31.40625 27.40625 73 1000.0 131.2684444838616 59.79990056619131 369838.52235742763 256.1050436180795 56.75449215320931 149530142.42585453 2.82 -60.66 83.0
82024 1978-10-07 00:00:00 0 24.90625 24.203125 94 1000.5 249.68964087030005 24.37704807709226 372174.44377591414 265.5351174434247 -32.42907353398611 149527952.95591784 2.82 -60.66 83.0
82024 1978-10-07 12:00:00 1200 25.0 23.796875 91 1004.5 109.35218068021635 -32.54032285162398 377148.4961397159 98.217496561081 31.82982173663267 149499261.09535068 2.82 -60.66 83.0
82024 1978-10-07 18:00:00 1800 31.40625 26.59375 69 1000.5 121.29202487404886 48.2375470964989 368439.4691790354 255.45729065101207 56.5952684523495 149486338.71314824 2.82 -60.66 83.0
82024 1978-10-08 00:00:00 0 28.09375 26.0 85 999.5 244.85718058682454 36.66123207600209 368916.24265844346 265.08111840490426 -32.49966619855067 149484124.72309265 2.82 -60.66 83.0
82024 1978-10-08 12:00:00 1200 26.09375 25.0 91 1004.0 113.1957460951076 -45.22682955947343 376347.85997347604 98.67421959266014 31.8541823384843 149455391.9168902 2.82 -60.66 83.0
82024 1978-10-08 18:00:00 1800 33.09375 26.796875 61 1000.5 114.87906101890611 36.059720638245075 367663.36426893884 254.81636684337366 56.43467119250431 149442471.29011136 2.82 -60.66 83.0
82024 1978-10-09 00:00:00 0 26.5 25.40625 92 1000.5 238.30329126517893 48.84940797145598 366216.8730048275 264.6278882418388 -32.56689708571801 149440247.17063543 2.82 -60.66 83.0
82024 1978-10-09 12:00:00 1200 28.203125 26.796875 90 1003.0 119.08431254834322 -57.867449898819416 375719.98607115325 99.12941673247657 31.875306953476926 149411504.6793022 2.82 -60.66 83.0
82024 1978-10-09 18:00:00 1800 32.90625 26.796875 62 999.0 110.03527801713878 23.567604431492075 367496.0650241624 254.18233699872954 56.272871295138046 149398601.32874936 2.82 -60.66 83.0
82024 1978-10-10 00:00:00 0 28.59375 25.203125 76 1000.0 227.73843135843794 60.596664382911875 364183.20576917945 264.1755971844123 -32.630698610283886 149396382.55173078 2.82 -60.66 83.0
82024 1978-10-10 12:00:00 1200 27.703125 24.5 77 1001.5 131.0303149669948 -70.09460352979777 375280.48727074236 99.58291150840955 31.8931469667785 149367663.25867364 2.82 -60.66 83.0
82024 1978-10-10 18:00:00 1800 33.3125 27.0 62 998.0 105.88839919211118 10.902297699389365 367951.61085690756 253.555252729539 56.11004411665416 149354793.21203172 2.82 -60.66 83.0
82024 1978-10-11 00:00:00 0 28.703125 25.5 78 997.5 206.46657820732585 70.78004920582563 362953.2263486273 263.7244166370872 -32.69100216514088 149352595.57606906 2.82 -60.66 83.0
82024 1978-10-11 12:00:00 1200 27.40625 25.203125 84 1000.0 168.78926608302118 -79.77170569667712 375100.2704163312 100.03452709780208 31.907652739933965 149323932.40064865 2.82 -60.66 83.0
82024 1978-10-11 18:00:00 1800 32.59375 26.0 59 996.5 101.95201380413319 -1.838402584075565 369072.10839929106 252.9351515259723 55.946369007929434 149311111.36440402 2.82 -60.66 83.0
82024 1978-10-12 00:00:00 0 29.203125 28.0 91 997.5 162.0531676388707 75.30647726794095 362683.27979181346 263.2745184969296 -32.74773832818478 149308950.14891696 2.82 -60.66 83.0
82024 1978-10-12 12:00:00 1200 28.203125 24.796875 76 1000.0 239.08370417052538 -77.22581206847208 375292.9828747639 100.4840870908913 31.91877360562123 149280374.31296852 2.82 -60.66 83.0
82024 1978-10-12 18:00:00 1800 33.6875 26.703125 61 997.0 97.855592218098 -14.55702797095982 370911.92872384423 252.3220563449896 55.782028871829354 149267616.79337698 2.82 -60.66 83.0
82024 1978-10-13 00:00:00 0 29.203125 25.0 71 996.5 120.15137012882178 69.80710999337018 363519.0756330501 262.8260745700719 -32.80083683763782 149265505.87974462 2.82 -60.66 83.0
82024 1978-10-13 12:00:00 1200 28.0 26.0 85 1000.5 263.5256088513256 -66.07650486876167 375987.2215095412 100.93141587851304 31.926458162925773 149237045.17253667 2.82 -60.66 83.0
82024 1978-10-13 18:00:00 1800 33.09375 26.90625 59 998.0 93.19312323239625 -27.132934850663055 373510.2774767794 251.71597586204228 55.61720930168896 149224363.63313055 2.82 -60.66 83.0
82024 1978-10-14 00:00:00 0 29.296875 27.0 84 998.0 100.77303620648962 59.29824616980311 365556.7274335877 262.3792563200307 -32.85022730878593 149222314.69020534 2.82 -60.66 83.0
82024 1978-10-14 12:00:00 1200 28.796875 25.296875 76 1001.5 272.40244189435975 -53.59055061182792 377289.6207403676 101.37633869128962 31.930655275659507 149193991.95268086 2.82 -60.66 83.0
82024 1978-10-14 18:00:00 1800 33.8125 27.5 62 998.0 87.35212106118514 -39.39775725310328 376860.01897118037 251.1169060939726 55.452097290112896 149181396.1291984 2.82 -60.66 83.0
82024 1978-10-15 00:00:00 0 29.90625 24.59375 65 996.5 91.07902719191908 47.44960202967898 368804.64897400996 261.93423533618966 -32.895840518151495 149179417.9881466 2.82 -60.66 83.0
82024 1978-10-15 12:00:00 1200 29.203125 25.0 71 1000.0 277.1092471065223 -40.91929960818417 379248.051987461 101.81868118168954 31.931315377459065 149151250.0680487 2.82 -60.66 83.0
82024 1978-10-15 18:00:00 1800 33.5 25.796875 54 998.0 79.17265813966327 -51.08138410570213 380882.1488245281 250.52483288758813 55.286880074842045 149138746.5615766 2.82 -60.66 83.0
82024 1978-10-16 00:00:00 0 29.796875 26.40625 77 996.5 85.13071049795779 35.283389110608155 373158.16493247 261.49118420259316 -32.93760958272426 149136844.8931898 2.82 -60.66 83.0
82024 1978-10-16 12:00:00 1200 28.203125 25.0 77 1000.0 280.2023211823804 -28.349603002803978 381824.80682974344 102.25826858513088 31.92839198249587 149108842.26199418 2.82 -60.66 83.0
82024 1978-10-16 18:00:00 1800 28.296875 27.0 91 998.0 66.10317360753399 -61.64272038700455 385413.66797464923 249.93973486107828 55.121743843532265 149096434.48240986 2.82 -60.66 83.0
82024 1978-10-17 00:00:00 0 25.90625 23.203125 79 997.5 80.88582389193358 23.15161022839898 378395.03435648285 261.0502774490686 -32.97547159776125 149094611.83015865 2.82 -60.66 83.0
82024 1978-10-17 12:00:00 1200 27.40625 25.40625 85 1001.5 282.52710054876206 -16.00676655770517 384887.0204770736 102.69492496433688 31.921843303451425 149066778.90512353 2.82 -60.66 83.0
82024 1978-10-17 18:00:00 1800 33.40625 27.09375 62 999.0 42.653962464480415 -69.71582322113693 390212.3253954464 249.3615865935134 54.95687263302926 149054467.353156 2.82 -60.66 83.0
82024 1978-10-18 00:00:00 0 28.90625 26.90625 86 997.0 77.50292796586811 11.212517664909694 384193.14238797635 260.61169252696305 -33.00936899926077 149052723.4879101 2.82 -60.66 83.0
82024 1978-10-18 12:00:00 1200 28.5 25.203125 77 1002.5 284.45002230592934 -3.9535144048635407 388216.4541784047 103.12847273475721 31.91163351251511 149025059.52764127 2.82 -60.66 83.0
82024 1978-10-18 18:00:00 1800 33.6875 26.203125 55 1000.0 5.631192497027657 -72.27095093104934 394976.61751319695 248.7903607131383 54.79244748606861 149012842.32118824 2.82 -60.66 83.0
82024 1978-10-19 00:00:00 0 29.59375 24.703125 67 998.0 74.5595011735618 -0.45901290742772954 390164.8209415086 260.1756100892134 -33.03925059523945 149011174.8073742 2.82 -60.66 83.0
82024 1978-10-19 12:00:00 1200 27.5 25.796875 87 1001.5 286.16933144016826 7.788258789967426 391535.2989249972 103.55873262080361 31.89773358155439 148983675.12444896 2.82 -60.66 83.0
82024 1978-10-19 18:00:00 1800 32.0 26.203125 63 998.5 332.94451183290016 -67.88692962043491 399375.72872675024 248.22602931363875 54.62864585808708 148971548.62921533 2.82 -60.66 83.0
82024 1978-10-20 00:00:00 0 27.0 24.796875 84 998.5 71.7920207209874 -11.837489861916765 395898.7118231458 259.7422139785435 -33.065072243333816 148969953.4592064 2.82 -60.66 83.0
82024 1978-10-20 12:00:00 1200 26.40625 23.59375 79 1000.0 287.82258649253106 19.228910907156155 394541.1807048272 103.9855240495277 31.880121692991107 148942610.6666504 2.82 -60.66 83.0
82024 1978-10-20 18:00:00 1800 32.59375 26.0 60 998.5 314.23992938594796 -59.77775144368431 403082.93028093554 247.66856468117592 54.465641352827916 148930570.0969149 2.82 -60.66 83.0
82024 1978-10-21 00:00:00 0 29.40625 25.0 70 998.0 68.98383035399438 -22.930525921598925 401000.54150343634 259.31169076752855 -33.08679705811134 148929042.2679648 2.82 -60.66 83.0
82024 1978-10-21 12:00:00 1200 26.796875 24.796875 85 1002.5 289.5410945407626 30.40398458985934 396943.9987090265 104.40866567323658 31.85878337500605 148901847.34168872 2.82 -60.66 83.0
82024 1978-10-21 18:00:00 1800 32.40625 28.40625 74 998.0 303.41790796812063 -50.380598289862796 405807.02701702376 247.11793931229852 54.30360344059572 148889887.24175498 2.82 -60.66 83.0
82024 1978-10-22 00:00:00 0 27.40625 26.796875 96 998.5 65.88809176683883 -33.765656223044395 405127.1524218357 258.88422903903944 -33.10439565622998 148888421.20024753 2.82 -60.66 83.0
82024 1978-10-22 12:00:00 1200 27.40625 25.40625 85 1002.0 291.50280028304115 41.36617970214597 398498.9360329207 104.82797596646138 31.833711314855737 148861364.2504232 2.82 -60.66 83.0
82024 1978-10-22 18:00:00 1800 33.1875 30.203125 81 999.0 296.2519708288126 -40.54212115969202 407318.56910463684 246.5741260075564 54.142697659807745 148849478.82433322 2.82 -60.66 83.0
82024 1978-10-23 00:00:00 0 26.796875 25.5 91 1000.0 62.123351660969305 -44.37405498242544 408011.5227296016 258.4600189036727 -33.11784569706515 148848068.75816086 2.82 -60.66 83.0
82024 1978-10-23 12:00:00 1200 23.0 22.59375 97 1003.5 294.0365920594429 52.17456222620223 399032.47799895157 105.24327372387428 31.804905052788698 148821139.50683832 2.82 -60.66 83.0
82024 1978-10-23 18:00:00 1800 31.5 26.703125 69 998.5 290.88083435011345 -30.523000780388596 407469.55219700135 246.03709769341748 53.98308563531703 148809322.8103101 2.82 -60.66 83.0
82024 1978-10-24 00:00:00 0 27.796875 26.90625 92 998.5 56.933722004807166 -54.760522487040966 409478.9126138414 258.0392512876175 -33.12713186637211 148807962.81187505 2.82 -60.66 83.0
82024 1978-10-24 12:00:00 1200 24.203125 22.796875 89 1001.5 297.94845411803647 62.873220582260195 398460.3167786723 105.65437857450996 31.77237083012694 148781150.84202698 2.82 -60.66 83.0
82024 1978-10-24 18:00:00 1800 31.703125 28.0 75 999.0 286.4301737649887 -20.387669271267217 406206.5709789286 245.50682773046756 53.824925098145854 148769396.87698787 2.82 -60.66 83.0
82024 1978-10-25 00:00:00 0 28.09375 25.203125 79 997.0 48.43545997407421 -64.81833123574305 409455.33990294236 257.6221177110723 -33.132245737638435 148768081.020881 2.82 -60.66 83.0
82024 1978-10-25 12:00:00 1200 27.203125 26.40625 94 1002.0 306.059427074596 73.40981978319896 396797.0765599386 106.06111133330558 31.73612145041185 148741375.89263275 2.82 -60.66 83.0
82024 1978-10-25 18:00:00 1800 32.6875 26.59375 63 999.5 282.4237160170579 -10.129175544684976 403577.75550146634 244.98329000374366 53.66836990285397 148729678.6546176 2.82 -60.66 83.0
82024 1978-10-26 00:00:00 0 24.59375 24.203125 97 1000.5 30.633898245860735 -73.96176615109043 407969.5956516471 257.2088095524276 -33.133185692847476 148728401.04114333 2.82 -60.66 83.0
82024 1978-10-26 12:00:00 1200 27.40625 25.40625 85 1003.0 336.86884418544173 82.85747051134747 394157.9114855423 106.4632943152015 31.696176274359004 148701792.37877136 2.82 -60.66 83.0
82024 1978-10-26 18:00:00 1800 32.40625 26.40625 63 999.0 278.5467283681898 0.28274741405607606 399733.5060333936 244.46645941231537 53.51356988951024 148690145.9092126 2.82 -60.66 83.0
