--------------------
BDMEP - INMET
--------------------
Estação           : TEFE - AM (OMM: 82317)
Latitude  (graus) : -3.83
Longitude (graus) : -64.7
Altitude  (metros): 47.00
Estação Operante
Inicio de operação: 04/01/1929
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82317;06/03/1970;1800;30.6;26.2;69;1005.9;;;5;
82317;07/03/1970;0000;23.4;23.2;98;1007.2;;;9;
82317;07/03/1970;1200;25.2;24;90;1008.6;;;6;
82317;07/03/1970;1800;30.4;26.6;74;1003.9;;;6;
82317;08/03/1970;0000;23.4;23;96;1005.9;;;9;
82317;08/03/1970;1200;24;23;91;1007.2;;;6;
82317;08/03/1970;1800;30.6;26;68;1005.9;;;6;
82317;09/03/1970;0000;26.4;24.8;87;1006.6;;;9;
82317;09/03/1970;1200;24.6;23.8;93;1006.6;;;6;
82317;09/03/1970;1800;30.8;25.8;66;1003.2;;;6;
82317;10/03/1970;0000;24.8;24;94;1003.9;;;9;
82317;10/03/1970;1200;24.8;24.4;97;1006.6;;;7;
82317;10/03/1970;1800;30;25.6;69;1003.9;;;7;
82317;11/03/1970;0000;26.6;25.6;92;1002.6;;;9;
82317;11/03/1970;1200;26;24.8;90;1007.2;;;7;
82317;11/03/1970;1800;25;24;92;1003.9;;;7;
82317;12/03/1970;0000;25;24.4;95;1002.6;;;9;
82317;12/03/1970;1200;23.8;23.2;95;1007.2;;;7;
82317;12/03/1970;1800;23.4;22.8;94;1005.9;;;7;
82317;13/03/1970;0000;26;24.2;86;1005.2;;;9;
82317;13/03/1970;1200;24.6;24;95;1007.2;;;8;
82317;13/03/1970;1800;30.2;26.4;73;1004.6;;;6;
82317;14/03/1970;0000;24.4;24;97;1004.6;;;9;
82317;14/03/1970;1200;24.2;23.8;96;1007.2;;;7;
82317;14/03/1970;1800;29.6;25.4;69;1005.2;;;5;
82317;15/03/1970;0000;25.4;24.2;91;1004.6;;;9;
82317;15/03/1970;1200;26.2;24.6;88;1007.2;;;4;
82317;15/03/1970;1800;30.2;26.4;73;1004.6;;;6;
82317;16/03/1970;0000;27.2;25;83;1003.9;;;9;
82317;16/03/1970;1200;24.4;23.8;95;1007.2;;;6;
82317;16/03/1970;1800;29.2;25.4;72;1005.2;;;7;
82317;17/03/1970;0000;27;25.8;90;1003.2;;;9;
82317;17/03/1970;1200;26.2;24.6;88;1006.6;;;4;
82317;17/03/1970;1800;32.2;27.6;71;1003.2;;;4;
82317;18/03/1970;0000;24.8;24.2;96;1004.6;;;9;
82317;18/03/1970;1200;24.2;23.6;95;1006.6;;;7;
82317;18/03/1970;1800;26.2;24.8;89;1005.9;;;6;
82317;19/03/1970;0000;24.6;23.4;90;1003.9;;;9;
82317;19/03/1970;1200;23.4;23;96;1006.6;;;7;
82317;19/03/1970;1800;30;26.6;76;1004.6;;;6;
82317;20/03/1970;0000;26.4;25.2;91;1005.9;;;9;
82317;20/03/1970;1200;24.4;24;97;1007.9;;;6;
82317;20/03/1970;1800;29;26.4;80;1005.2;;;6;
82317;21/03/1970;0000;26.8;24.4;81;1005.9;;;9;
82317;21/03/1970;1200;25.6;24.4;90;1008.6;;;6;
82317;21/03/1970;1800;30.6;26.4;70;1006.6;;;6;
82317;22/03/1970;0000;27;24.6;82;1005.2;;;9;
82317;22/03/1970;1200;26;25;92;1007.9;;;6;
82317;22/03/1970;1800;27.6;25.4;83;1005.9;;;6;
82317;23/03/1970;0000;24.2;23.6;95;1005.9;;;9;
82317;23/03/1970;1200;25.2;24.6;95;1007.9;;;6;
82317;23/03/1970;1800;30.8;26.8;72;1005.9;;;6;
82317;24/03/1970;0000;26.8;25;86;1005.2;;;9;
82317;24/03/1970;1200;24.4;23.8;95;1007.2;;;7;
82317;24/03/1970;1800;30.2;26.2;72;1004.6;;;6;
82317;25/03/1970;0000;23.2;23;98;1005.2;;;9;
82317;25/03/1970;1200;24.6;23.8;93;1007.9;;;7;
82317;25/03/1970;1800;25.2;24.6;95;1006.6;;;8;
82317;26/03/1970;0000;24.2;23.8;96;1004.6;;;9;
82317;26/03/1970;1200;24.4;24;97;1009.2;;;8;
82317;26/03/1970;1800;28.2;26;84;1006.6;;;6;
82317;27/03/1970;0000;25.8;25;94;1005.2;;;9;
82317;27/03/1970;1200;25.2;24.8;96;1009.2;;;6;
82317;27/03/1970;1800;28.8;26.2;80;1006.6;;;6;
82317;28/03/1970;0000;25.5;24.8;94;1007.2;;;9;
82317;28/03/1970;1200;24.2;23.6;95;1007.9;;;8;
82317;28/03/1970;1800;25.6;24.4;90;1005.2;;;8;
82317;29/03/1970;0000;24.2;23.6;95;1006.6;;;9;
82317;29/03/1970;1200;25.4;24.4;92;1007.2;;;6;
82317;29/03/1970;1800;29.8;25.8;71;1004.6;;;5;
82317;30/03/1970;0000;24.8;23.6;91;1005.2;;;9;
82317;30/03/1970;1200;27;25;84;1008.6;;;6;
82317;30/03/1970;1800;30.4;26.8;75;1005.9;;;5;
82317;31/03/1970;0000;26.4;25.4;92;1005.2;;;9;
82317;31/03/1970;1200;23.2;22.8;96;1005.9;;;8;
82317;31/03/1970;1800;30.4;26.4;72;1005.2;;;6;
82317;01/04/1970;0000;25.2;24.2;92;1005.2;;;9;
82317;01/04/1970;1200;25.2;24.6;95;1008.6;;;8;
82317;01/04/1970;1800;27;25.2;86;1006.6;;;7;
82317;02/04/1970;0000;25.2;24.2;92;1005.9;;;9;
82317;02/04/1970;1200;25;24.2;94;1007.9;;;4;
82317;02/04/1970;1800;29.4;26.2;77;1005.2;;;5;
82317;03/04/1970;0000;24.8;23.6;91;1005.2;;;9;
82317;03/04/1970;1200;25;24;92;1008.6;;;8;
82317;03/04/1970;1800;27.2;25;83;1005.2;;;7;
82317;04/04/1970;0000;25;24.4;95;1005.2;;;9;
82317;04/04/1970;1200;22.8;22.6;99;1007.9;;;8;
82317;04/04/1970;1800;23.6;23;95;1007.2;;;8;
82317;05/04/1970;0000;23.2;23;98;1004.6;;;9;
82317;05/04/1970;1200;23.4;23;96;1007.2;;;7;
82317;05/04/1970;1800;27.4;25.6;86;1005.2;;;7;
82317;06/04/1970;0000;25.6;25;95;1005.9;;;9;
82317;06/04/1970;1200;25.8;25.2;96;1007.9;;;7;
82317;06/04/1970;1800;31;26.5;69;1005.9;;;4;
82317;07/04/1970;0000;25.8;24.8;92;1005.2;;;9;
82317;07/04/1970;1200;27.2;25.2;85;1007.9;;;4;
82317;07/04/1970;1800;32;28;73;1004.6;;;5;
82317;08/04/1970;0000;27.4;26;89;1003.9;;;9;
82317;08/04/1970;1200;25.6;24.6;92;1007.9;;;6;
82317;08/04/1970;1800;31.8;27.4;70;1004.6;;;6;
82317;09/04/1970;0000;27.2;25.2;85;1005.2;;;9;
82317;09/04/1970;1200;27.2;25.6;88;1007.9;;;6;
82317;09/04/1970;1800;31.4;27.2;71;1003.9;;;6;
82317;10/04/1970;0000;24.8;24;94;1005.2;;;9;
82317;10/04/1970;1200;24.4;24;97;1007.2;;;8;
82317;10/04/1970;1800;29.4;26.2;77;1005.2;;;5;
82317;11/04/1970;0000;26;24.6;89;1006.6;;;9;
82317;11/04/1970;1200;24.8;24.4;97;1007.2;;;8;
82317;11/04/1970;1800;27;25.4;87;1006.6;;;7;
82317;12/04/1970;0000;25.2;24.2;92;1004.6;;;9;
82317;12/04/1970;1200;24.6;24;95;1007.9;;;7;
82317;12/04/1970;1800;31.2;26.6;69;1005.9;;;5;
82317;13/04/1970;0000;27.2;26;91;1005.9;;;9;
82317;13/04/1970;1200;26.8;24.2;80;1007.9;;;7;
82317;13/04/1970;1800;31.4;27;70;1005.2;;;5;
82317;14/04/1970;0000;26;24.2;86;1005.2;;;9;
82317;14/04/1970;1200;24.6;23.8;93;1007.9;;;7;
82317;14/04/1970;1800;26.6;24.6;85;1006.6;;;8;
82317;15/04/1970;0000;24.6;23.8;93;1004.6;;;9;
