--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;08/02/1961;0000;29.7;25;67;994.3;5;3;0;
82024;08/02/1961;1200;26.9;23.7;76;995.5;5;7;3;
82024;08/02/1961;1800;31.9;25;55;995.4;9;5;8;
82024;09/02/1961;0000;29.3;24.7;67;993.8;9;5;3;
82024;09/02/1961;1200;26.5;23.5;76;996.8;5;5;8;
82024;09/02/1961;1800;30.8;25.1;62;994.8;5;5;7;
82024;10/02/1961;0000;28.8;24.7;70;992.8;9;3;3;
82024;10/02/1961;1200;25.8;23.4;81;997;5;7;7;
82024;10/02/1961;1800;31.1;27.4;73;995.8;9;9;8;
82024;11/02/1961;0000;28.7;25.8;78;994.4;9;2;4;
82024;11/02/1961;1200;26.7;24.4;82;997.1;9;5;3;
82024;11/02/1961;1800;32.9;28.5;71;996;5;1;3;
82024;12/02/1961;0000;29.8;26.7;77;993.8;5;5;4;
82024;12/02/1961;1200;26.2;23.2;77;995.8;9;9;4;
82024;12/02/1961;1800;33;26.7;59;995.1;9;7;7;
82024;13/02/1961;0000;29.5;25.6;72;994.2;9;5;3;
82024;13/02/1961;1200;26.1;22.5;72;996.6;5;7;4;
82024;13/02/1961;1800;32.1;24.4;51;995.5;5;3;7;
82024;14/02/1961;0000;29.3;24;62;995.2;5;5;4;
82024;14/02/1961;1200;25.2;22.3;77;996.6;5;7;2;
82024;14/02/1961;1800;32.8;25;51;995.6;5;3;7;
82024;15/02/1961;0000;29;24.7;69;995.8;9;5;5;
82024;15/02/1961;1200;26.1;22.5;72;997.8;9;5;4;
82024;15/02/1961;1800;31.6;25.8;62;996.2;5;4;7;
82024;16/02/1961;0000;28;24;70;995.5;9;3;3;
82024;16/02/1961;1200;25.5;21.9;71;997.8;9;7;0;
82024;16/02/1961;1800;32.1;25.3;56;996.3;5;5;8;
82024;17/02/1961;0000;27.2;24.1;77;995.1;9;1;0;
82024;17/02/1961;1200;26.8;23.5;74;996.3;5;7;3;
82024;17/02/1961;1800;31.8;25.6;60;994.8;5;5;8;
82024;18/02/1961;0000;28.1;24.9;75;994;5;3;6;
82024;18/02/1961;1200;25.5;22.7;78;996.6;9;12;6;
82024;18/02/1961;1800;32.1;24.7;53;995.8;9;5;7;
82024;19/02/1961;0000;28.3;24;68;993.8;9;1;0;
82024;19/02/1961;1200;26.1;23.4;78;997.1;5;9;2;
82024;19/02/1961;1800;32.2;25.3;56;994.8;5;9;5;
82024;20/02/1961;0000;29;23.9;63;993.8;5;7;0;
82024;20/02/1961;1200;25.3;23.1;83;996.4;9;9;3;
82024;20/02/1961;1800;31.6;24.2;52;994.3;5;9;8;
82024;21/02/1961;0000;27.9;23.1;66;993.4;9;3;0;
82024;21/02/1961;1200;25.9;22.7;75;995.8;5;7;4;
82024;21/02/1961;1800;31.1;24.9;58;994.3;5;7;7;
82024;22/02/1961;0000;28.5;23.7;65;993.1;9;2;8;
82024;22/02/1961;1200;25.4;22.3;75;996.2;5;7;0;
82024;22/02/1961;1800;33.2;24.2;45;993.2;9;3;7;
82024;23/02/1961;0000;30;23.3;55;992.3;5;5;7;
82024;23/02/1961;1200;25.9;22.8;76;996.2;5;7;7;
82024;23/02/1961;1800;33.3;27.1;60;993.9;5;5;7;
82024;24/02/1961;0000;30;24.8;64;993;9;3;2;
82024;24/02/1961;1200;27.2;23.1;70;995.4;9;12;5;
82024;24/02/1961;1800;34.2;25.8;49;992.8;9;4;8;
82024;25/02/1961;0000;29.5;24.2;63;991.8;9;3;2;
82024;25/02/1961;1200;27.6;23.5;69;994.7;5;7;8;
82024;25/02/1961;1800;32;25.4;57;993.2;5;5;8;
82024;26/02/1961;0000;29.3;24.4;65;991.9;9;3;1;
82024;26/02/1961;1200;26.3;23.3;76;995.2;5;5;6;
82024;26/02/1961;1800;32.1;27.4;68;994.3;5;3;8;
82024;27/02/1961;0000;29.7;25.9;73;992.7;9;3;8;
82024;27/02/1961;1200;27.5;24.4;76;996.4;5;9;6;
82024;27/02/1961;1800;33.1;25.6;53;995.1;5;7;8;
82024;28/02/1961;0000;28.7;24.3;68;993.5;14;3;5;
82024;28/02/1961;1200;26.1;23;75;996.7;5;9;5;
82024;28/02/1961;1800;32.5;24.9;52;994;5;5;9;
82024;01/03/1961;0000;29.2;23.7;61;993.1;9;3;3;
82024;01/03/1961;1200;27.1;23.5;72;996.3;5;5;4;
82024;01/03/1961;1800;33;25.2;51;993.9;5;5;8;
82024;02/03/1961;0000;28.8;24.2;67;992.3;5;3;3;
82024;02/03/1961;1200;26.2;22.8;74;995.1;5;5;4;
82024;02/03/1961;1800;31.9;24.8;54;993.6;5;5;9;
82024;03/03/1961;0000;29.6;24.1;62;992.3;5;3;3;
82024;03/03/1961;1200;26.2;22.6;73;994.3;9;9;5;
82024;03/03/1961;1800;31.2;25.3;61;992.3;9;12;10;
82024;04/03/1961;0000;29.2;24.4;66;991.4;9;1;9;
82024;04/03/1961;1200;26.4;22.3;69;995.1;5;7;4;
82024;04/03/1961;1800;32.2;24.5;51;993.1;9;5;6;
82024;05/03/1961;0000;29.3;24.2;64;991.2;5;7;5;
82024;05/03/1961;1200;27.4;23.4;70;994.2;9;7;6;
82024;05/03/1961;1800;30.9;24.5;57;993.1;5;9;8;
82024;06/03/1961;0000;28.3;24;68;992.7;5;3;6;
82024;06/03/1961;1200;25.9;22.7;75;995.4;5;7;8;
