--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 25/08/1976 a 25/08/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;24/10/1976;0000;25.9;24.3;88;999;23;1;6;
82024;24/10/1976;1200;27.6;24.9;81;1001.9;36;2;9;
82024;24/10/1976;1800;33.2;24.7;50;998.7;5;3;8;
82024;25/10/1976;0000;29.2;25.8;76;997.4;14;1;4;
82024;25/10/1976;1200;27.2;24.4;79;999.9;14;1;8;
82024;25/10/1976;1800;33.8;24.9;49;997.2;5;3;6;
82024;26/10/1976;0000;29.5;23;58;997.9;5;7;6;
82024;26/10/1976;1200;27;23.1;72;1001.9;5;5;6;
82024;26/10/1976;1800;33.5;24.2;47;997.6;14;5;5;
82024;27/10/1976;0000;29.1;23.3;61;997;5;3;2;
82024;27/10/1976;1200;27;23.9;77;1001.5;5;5;9;
82024;27/10/1976;1800;33.9;25;49;998.4;5;5;7;
82024;28/10/1976;0000;29.1;24.7;70;999.2;14;1;7;
82024;28/10/1976;1200;27.3;23.9;75;1002.8;14;1;7;
82024;28/10/1976;1800;33.7;24.9;49;999.6;14;3;6;
82024;29/10/1976;0000;30.1;24.7;64;998.4;5;2;2;
82024;29/10/1976;1200;28.4;24.7;74;1002.4;32;1;4;
82024;29/10/1976;1800;35;24.9;44;999.2;14;1;6;
82024;30/10/1976;0000;28.2;23.8;69;998.6;23;1;3;
82024;30/10/1976;1200;28.5;24.5;72;1003;5;3;6;
82024;30/10/1976;1800;34.7;25;46;1000.7;14;1;6;
82024;31/10/1976;0000;29.9;26.3;75;999.8;18;1;8;
82024;31/10/1976;1200;27.8;25.2;81;1002.7;5;1;7;
82024;31/10/1976;1800;34.3;24.8;46;999;9;2;6;
82024;01/11/1976;0000;29.9;25.5;70;997.5;9;1;6;
82024;01/11/1976;1200;28.4;24.2;71;1002.7;5;7;8;
82024;01/11/1976;1800;34.6;24.6;44;998.6;5;1;8;
82024;02/11/1976;0000;30.3;26.3;73;998;23;1;6;
82024;02/11/1976;1200;28.5;24.1;69;1002.7;5;3;8;
82024;02/11/1976;1800;34.5;25.7;49;999.4;14;1;7;
82024;03/11/1976;0000;29.4;25.1;71;998;9;1;6;
82024;03/11/1976;1200;27.8;24.5;77;1000.4;5;5;9;
82024;03/11/1976;1800;34.4;25.1;47;998.2;5;3;8;
82024;04/11/1976;0000;27.8;25;80;997.8;14;1;9;
82024;04/11/1976;1200;28.5;25.3;77;1001.8;5;2;8;
82024;04/11/1976;1800;34.2;25.3;49;998;5;3;7;
82024;05/11/1976;0000;30.1;23.8;59;996.3;5;5;8;
82024;05/11/1976;1200;28.6;24.3;71;1000.7;5;7;6;
82024;05/11/1976;1800;34.7;24.7;44;997.6;5;5;4;
82024;06/11/1976;0000;29.8;23.1;57;996.8;5;5;4;
82024;06/11/1976;1200;26.5;22.7;72;1000.3;5;3;9;
82024;06/11/1976;1800;34.6;24;42;996.8;5;3;8;
82024;07/11/1976;0000;29.1;24;66;996.6;14;1;9;
82024;07/11/1976;1200;28;23;65;1000.2;5;5;7;
82024;07/11/1976;1800;35;23.9;40;996.7;5;5;6;
82024;08/11/1976;0000;29.9;25.5;70;997;23;1;9;
82024;08/11/1976;1200;28.1;25.2;79;1001.2;23;1;9;
82024;08/11/1976;1800;30.7;25.5;66;998;36;9;9;
82024;09/11/1976;0000;26.2;25;91;999.5;23;1;1;
82024;09/11/1976;1200;25.1;23.4;87;1003.4;9;1;9;
82024;09/11/1976;1800;33.6;25.1;51;1001.2;14;3;6;
82024;10/11/1976;0000;29.5;25.9;75;1000.3;23;1;8;
82024;10/11/1976;1200;27;23.3;73;1004.6;5;5;6;
82024;10/11/1976;1800;34.5;24;41;1001.1;5;3;5;
82024;11/11/1976;0000;29.7;23;57;1000;5;5;3;
82024;11/11/1976;1200;27.3;23.9;75;1003;5;3;6;
82024;11/11/1976;1800;35;25.5;47;998.6;23;1;8;
82024;12/11/1976;0000;29.3;24.8;69;997.8;23;1;4;
82024;12/11/1976;1200;26.5;25.1;89;1003.1;32;1;1;
82024;12/11/1976;1800;29.2;24.9;71;999.6;23;2;8;
82024;13/11/1976;0000;28.5;25.2;77;999.2;23;1;5;
82024;13/11/1976;1200;27.7;25;81;1004.3;9;1;9;
82024;13/11/1976;1800;33.2;25.3;53;999.5;5;5;8;
82024;14/11/1976;0000;29.4;25.3;72;998.3;18;1;6;
82024;14/11/1976;1200;27.9;25.5;83;1003;27;1;1;
82024;14/11/1976;1800;28.5;24.5;72;1000;14;3;1;
82024;15/11/1976;0000;25.5;24.2;90;998.8;18;1;3;
82024;15/11/1976;1200;26.7;23.3;75;999.9;5;5;7;
82024;15/11/1976;1800;33.2;24.2;47;1000.2;5;3;8;
82024;16/11/1976;0000;29.9;24.3;63;998.2;5;3;4;
82024;16/11/1976;1200;27.2;23.4;73;1001.5;5;5;8;
82024;16/11/1976;1800;33.6;23.6;43;997.9;5;7;8;
82024;17/11/1976;0000;28.3;24.8;75;999.5;9;1;3;
82024;17/11/1976;1200;27;23.3;73;1002.6;5;5;9;
82024;17/11/1976;1800;33.9;24.8;48;999.6;5;3;6;
82024;18/11/1976;0000;29.2;23.8;64;1000;5;2;2;
82024;18/11/1976;1200;26.3;24;83;1004.6;5;3;9;
82024;18/11/1976;1800;33.6;24.1;46;1000.3;5;5;7;
82024;19/11/1976;0000;29.1;25;72;997.8;5;3;0;
82024;19/11/1976;1200;27;23.3;73;1003.4;5;7;4;
82024;19/11/1976;1800;33;24.2;48;998.8;5;5;6;
82024;20/11/1976;0000;28.2;24.1;71;999;5;1;3;
82024;20/11/1976;1200;27.3;23.2;71;1003.4;5;7;6;
82024;20/11/1976;1800;33.5;24.9;50;1000;5;1;8;
82024;21/11/1976;0000;29.5;25.3;72;997.6;14;1;3;
82024;21/11/1976;1200;27.2;23.8;75;1003.2;5;5;7;
82024;21/11/1976;1800;33.5;24.3;47;1000;14;3;9;
82024;22/11/1976;0000;29.4;24.2;65;998.7;5;3;3;
82024;22/11/1976;1200;27;24;78;1003.1;5;7;6;
82024;22/11/1976;1800;33.4;24;45;1001.1;5;7;8;
82024;23/11/1976;0000;29;24.2;67;1000;5;3;0;
82024;23/11/1976;1200;26.3;23;76;1002.2;5;3;8;
82024;23/11/1976;1800;32;25;57;999.1;5;3;9;
82024;24/11/1976;0000;25.6;24.4;91;999.2;14;3;1;
82024;24/11/1976;1200;24;23.5;96;1002.8;5;3;1;
82024;24/11/1976;1800;28.8;25.5;77;999.4;5;3;9;
82024;25/11/1976;0000;26;24.8;91;999.5;36;1;9;
82024;25/11/1976;1200;25.5;23.7;86;1003.1;5;3;8;
82024;25/11/1976;1800;31.6;24.3;55;999.2;5;5;8;
82024;26/11/1976;0000;26.6;25.3;90;998.3;14;1;2;
82024;26/11/1976;1200;26.6;23.5;77;1002.4;5;5;7;
82024;26/11/1976;1800;32.8;23.7;47;1000;5;5;8;
82024;27/11/1976;0000;28.7;23.6;66;999.6;5;2;3;
82024;27/11/1976;1200;26.8;24.8;85;1003.4;5;5;9;
82024;27/11/1976;1800;32.3;24.5;52;1000.2;5;3;9;
82024;28/11/1976;0000;27;24.7;83;1000;14;1;4;
82024;28/11/1976;1200;27.3;24.2;77;1003.2;5;3;6;
82024;28/11/1976;1800;30.8;25.6;66;998.7;14;1;8;
82024;29/11/1976;0000;26.6;23.4;77;998;23;5;1;
82024;29/11/1976;1200;24.2;23.7;96;1001.9;27;1;1;
82024;29/11/1976;1800;30.5;24.7;62;998.8;9;2;9;
82024;30/11/1976;0000;26.5;24;81;998.6;14;1;7;
82024;30/11/1976;1200;26;23.5;81;1000.2;5;3;8;
82024;30/11/1976;1800;32.7;25.3;55;997.9;5;5;8;
82024;01/12/1976;0000;28.1;26;85;998.4;9;1;8;
82024;01/12/1976;1200;26.8;24.1;80;1002;5;3;8;
82024;01/12/1976;1800;32.2;25;56;998.7;5;3;6;
82024;02/12/1976;0000;29.3;25;71;998.7;5;1;3;
82024;02/12/1976;1200;26.6;24.2;82;1001.6;5;3;8;
82024;02/12/1976;1800;24.1;25.5;50;997.8;5;3;7;
82024;03/12/1976;0000;28.2;25;77;997.5;18;3;7;
82024;03/12/1976;1200;23.9;23.2;94;1001.5;9;1;1;
82024;03/12/1976;1800;31;24.8;60;998.2;36;1;8;
82024;04/12/1976;0000;25.9;24.8;91;998;32;3;5;
82024;04/12/1976;1200;25.3;23.6;87;1001.2;32;2;8;
82024;04/12/1976;1800;32.3;24.8;54;997.8;5;3;6;
82024;05/12/1976;0000;27.7;24.3;76;997.8;18;3;5;
82024;05/12/1976;1200;26.7;24.1;81;1001.9;36;2;6;
82024;05/12/1976;1800;32.6;25.1;55;997.8;5;3;6;
82024;06/12/1976;0000;29;25.5;76;996.8;14;1;3;
82024;06/12/1976;1200;26.6;24.2;82;1001;5;3;6;
82024;06/12/1976;1800;33.8;25;49;997.4;14;3;7;
82024;07/12/1976;0000;29.3;25.7;75;997.2;5;2;6;
82024;07/12/1976;1200;25.8;23.8;85;1000.7;5;5;5;
82024;07/12/1976;1800;33.8;25.2;50;997.6;5;2;6;
82024;08/12/1976;0000;29.8;25.3;70;998.3;32;1;5;
82024;08/12/1976;1200;28;24.6;76;1003;5;5;6;
82024;08/12/1976;1800;29;24.9;45;1000;14;1;6;
82024;09/12/1976;0000;28.1;24;71;999;5;2;0;
82024;09/12/1976;1200;27.5;23.5;72;1004.7;5;7;5;
82024;09/12/1976;1800;32.7;25;51;1000.8;14;3;5;
82024;10/12/1976;0000;29;24.8;71;1000;5;2;3;
82024;10/12/1976;1200;26.3;23;76;1003;5;7;3;
82024;10/12/1976;1800;32.9;24.2;49;999.5;5;5;6;
82024;11/12/1976;0000;29.9;25.3;69;998.3;5;1;1;
82024;11/12/1976;1200;25.9;22.3;74;1001.9;5;7;8;
82024;11/12/1976;1800;32.8;24.3;50;998.6;5;3;5;
82024;12/12/1976;0000;29.5;25;70;998.3;5;1;2;
82024;12/12/1976;1200;27;23.2;73;1002.7;5;;4;
82024;12/12/1976;1800;33;24.3;49;999.6;5;3;5;
82024;13/12/1976;0000;28.8;24;67;998.7;5;1;3;
82024;13/12/1976;1200;26.5;23.3;76;1003;5;9;4;
82024;13/12/1976;1800;33;24.2;48;999.4;5;7;7;
82024;14/12/1976;0000;29;24;66;999.1;5;3;8;
82024;14/12/1976;1200;26.1;23.4;80;1003.4;5;5;8;
82024;14/12/1976;1800;32.5;24.2;50;1000.3;5;5;7;
82024;15/12/1976;0000;28.8;22.9;61;997.9;5;3;2;
82024;15/12/1976;1200;26.9;23;72;1002.2;5;9;4;
82024;15/12/1976;1800;33.2;23.2;42;998.6;5;9;5;
82024;16/12/1976;0000;29.3;23.1;59;998;5;5;0;
82024;16/12/1976;1200;26.4;23.4;78;1001.2;5;7;5;
82024;16/12/1976;1800;32;24.2;52;997.1;5;5;8;
82024;17/12/1976;0000;29;24;66;997.6;5;3;0;
82024;17/12/1976;1200;25.5;22.7;79;1001.6;5;7;8;
82024;17/12/1976;1800;31;24.1;57;999;14;3;7;
82024;18/12/1976;0000;28.5;23.5;65;999.4;5;2;0;
82024;18/12/1976;1200;25.5;23;81;1005.2;5;7;8;
82024;18/12/1976;1800;31.2;24.1;55;1001.9;5;3;8;
82024;19/12/1976;0000;27.8;23.4;69;1000.7;5;3;3;
82024;19/12/1976;1200;25.9;22.7;76;1004.3;5;7;4;
82024;19/12/1976;1800;32.8;24.6;51;1001.6;5;7;6;
82024;20/12/1976;0000;29.1;23;60;1000.3;5;5;3;
82024;20/12/1976;1200;26;22.5;74;1002.7;5;7;3;
82024;20/12/1976;1800;32;23.9;51;1002.8;5;;8;
82024;21/12/1976;0000;28;22.8;64;998.3;5;5;3;
82024;21/12/1976;1200;25.8;22.3;74;1001.9;5;5;8;
