--------------------
BDMEP - INMET
--------------------
Estação           : BENJAMIN CONSTANT - AM (OMM: 82410)
Latitude  (graus) : -4.38
Longitude (graus) : -70.03
Altitude  (metros): 65.00
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82410;07/02/1970;1200;23.7;22.1;86;1011.9;5;1;6;
82410;07/02/1970;1800;30.1;26.1;72;1009.6;5;1;5;
82410;08/02/1970;0000;26.9;25.7;91;1011;5;1;7;
82410;08/02/1970;1200;23.7;22.8;92;1015.2;9;1;1;
82410;08/02/1970;1800;26.7;24.1;80;1013.9;5;3;1;
82410;09/02/1970;0000;23.6;22;86;1015;18;1;1;
82410;09/02/1970;1200;22.9;22;92;1016.6;18;1;1;
82410;09/02/1970;1800;24.8;22.7;83;1015.9;14;1;7;
82410;10/02/1970;0000;24;22.2;85;1013.5;14;1;1;
82410;10/02/1970;1200;23.8;22;85;1015.9;14;1;5;
82410;10/02/1970;1800;30.1;26.1;72;1015.2;32;3;6;
82410;11/02/1970;0000;24.8;23.6;91;1011.9;14;1;1;
82410;11/02/1970;1200;23.7;22.4;89;1015.6;9;1;1;
82410;11/02/1970;1800;26.1;23.1;76;1015.2;36;3;1;
82410;12/02/1970;0000;25.3;23.9;89;1011.9;36;1;0;
82410;12/02/1970;1200;23.8;22;85;1014.3;0;0;7;
82410;12/02/1970;1800;29.8;24.9;65;1013.5;5;3;4;
82410;13/02/1970;0000;25.9;24.9;92;1010.2;0;1;1;
82410;13/02/1970;1200;23.1;22;90;1013;9;1;1;
82410;13/02/1970;1800;29.1;25.3;72;1011.2;36;3;7;
82410;14/02/1970;0000;26.3;25.1;91;1008.6;9;0;5;
82410;14/02/1970;1200;23.5;22.8;93;1011;14;3;7;
82410;14/02/1970;1800;29.9;25.2;67;1009.9;5;3;4;
82410;15/02/1970;0000;26.5;25.3;90;1008.6;0;1;0;
82410;15/02/1970;1200;24.9;23.1;86;1011.2;14;1;6;
82410;15/02/1970;1800;31.9;26.1;62;1008.2;5;5;4;
82410;16/02/1970;0000;26.6;25.1;88;1008.6;9;0;4;
82410;16/02/1970;1200;23.5;22.2;89;1012.8;14;3;1;
82410;16/02/1970;1800;30.1;25.3;66;1012.2;32;3;4;
82410;17/02/1970;0000;27.4;25.9;88;1008.4;0;1;1;
82410;17/02/1970;1200;25.1;23.9;90;1010.8;14;1;6;
82410;17/02/1970;1800;30.1;25.9;70;1009.2;23;5;7;
82410;18/02/1970;0000;26.5;24.9;87;1009.5;14;0;4;
