--------------------
BDMEP - INMET
--------------------
Estação           : RONDONOPOLIS - MT (OMM: 83410)
Latitude  (graus) : -16.45
Longitude (graus) : -54.56
Altitude  (metros): 284.00
Estação Operante
Inicio de operação: 01/01/1992
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83410;26/02/1995;1200;25.9;24.2;86;981;9;0.2;9;
83410;26/02/1995;1800;26.3;23.4;76;979.7;9;0.3;9;
83410;27/02/1995;0000;23.5;23;96;978.2;32;0.2;;
83410;27/02/1995;1200;24.7;23.6;90;980.9;9;0.1;9;
83410;27/02/1995;1800;32.1;25.2;55;977.5;5;0.4;7;
83410;28/02/1995;0000;24.1;22.6;86;978.6;27;0.6;0;
83410;28/02/1995;1200;24.1;23;89;979.7;5;0.1;9;
83410;28/02/1995;1800;29.7;23.6;58;978.4;32;0.4;9;
83410;01/03/1995;0000;24.1;22.4;85;978.6;9;0.1;7;
83410;01/03/1995;1200;25.9;24;84;981.5;14;0.3;9;
83410;01/03/1995;1800;32.1;25.4;56;979;32;0.4;9;
83410;02/03/1995;0000;22.9;22.6;97;979.1;14;0.3;6;
83410;02/03/1995;1200;24.1;23.4;93;979.8;18;0.1;9;
83410;02/03/1995;1800;33.1;25;50;977.7;9;0.2;7;
83410;03/03/1995;0000;25.3;23.4;84;978.9;14;0.4;0;
83410;03/03/1995;1200;26.3;23.8;79;979.5;5;0.2;6;
83410;03/03/1995;1800;32.7;25.8;55;978.3;14;0.3;8;
83410;04/03/1995;0000;23.1;22.2;91;979.6;5;0.3;9;
83410;04/03/1995;1200;25.3;23.2;82;980.1;9;0.2;6;
83410;04/03/1995;1800;33.5;25;47;977.2;36;0.2;9;
83410;05/03/1995;0000;23.9;23;93;977.3;32;0.3;5;
83410;05/03/1995;1200;25.7;23.8;84;977.9;0;0;8;
83410;05/03/1995;1800;33.7;25.4;49;977.1;9;0.3;9;
83410;06/03/1995;0000;24.5;23.2;90;979.3;5;0.1;9;
83410;06/03/1995;1200;25.3;23.4;84;979.7;9;0.2;9;
83410;06/03/1995;1800;32.1;25.8;59;977.3;36;0.3;9;
83410;07/03/1995;0000;23.7;23.4;97;977.4;9;0.1;9;
83410;07/03/1995;1200;22.9;22.8;99;979;14;0.2;9;
83410;07/03/1995;1800;32.9;25.8;55;976.7;23;0.1;9;
83410;08/03/1995;0000;25.5;24;88;977.4;32;0.4;6;
83410;08/03/1995;1200;24.9;24;93;979.5;14;0.1;8;
83410;08/03/1995;1800;25.5;23.8;87;978.2;5;0.3;9;
83410;09/03/1995;0000;22.5;22.4;99;978.7;9;0.1;9;
83410;09/03/1995;1200;24.5;23.4;92;979.6;14;0.4;4;
83410;09/03/1995;1800;30.7;24.8;61;978.2;9;0.2;2;
83410;10/03/1995;0000;25.7;24.2;87;978;27;0.4;4;
83410;10/03/1995;1200;24.5;24.4;100;980.9;5;0.2;9;
83410;10/03/1995;1800;30.7;25.2;63;978.9;9;0.2;9;
83410;11/03/1995;0000;24.5;22.6;85;978.8;27;0.4;6;
83410;11/03/1995;1200;25.5;23.8;87;980.4;5;0.1;8;
83410;11/03/1995;1800;33.5;26;52;978.5;14;0.5;8;
83410;12/03/1995;0000;25.5;23.8;87;978.2;0;0;5;
83410;12/03/1995;1200;25.1;23.6;86;979.6;32;0.1;9;
83410;12/03/1995;1800;31.9;24.8;53;976.6;0;0;7;
83410;13/03/1995;0000;25.5;23.4;84;976.3;23;0.3;9;
83410;13/03/1995;1200;22.3;22.2;98;977.8;36;0.1;9;
83410;13/03/1995;1800;30.7;26;68;973.7;32;0.4;9;
83410;14/03/1995;0000;25.7;24.4;88;973.8;32;0.4;6;
83410;14/03/1995;1200;25.5;23.4;84;974.6;32;0.1;8;
83410;14/03/1995;1800;30.9;25.2;60;974.1;14;0.4;9;
83410;15/03/1995;0000;25.3;23.8;87;972.3;23;0.2;6;
83410;15/03/1995;1200;24.5;23.2;90;974.8;5;0.1;7;
83410;15/03/1995;1800;32.5;25.2;52;974.1;0;0;9;
83410;16/03/1995;0000;26.1;23.6;81;973.9;32;0.2;3;
83410;16/03/1995;1200;25.5;24;88;978.3;5;0.1;6;
83410;16/03/1995;1800;32.5;25;51;977;5;0.3;9;
83410;17/03/1995;0000;24.7;22.8;84;976.9;5;0.4;5;
